file,concept1,concept2,value
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-119-1,sentence2phrase.test-CQA-119-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-120-1,sentence2phrase.test-CQA-120-2,2.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-121-1,sentence2phrase.test-CQA-121-2,0.58
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-122-1,sentence2phrase.test-CQA-122-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-123-1,sentence2phrase.test-CQA-123-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-124-1,sentence2phrase.test-CQA-124-2,1.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-125-1,sentence2phrase.test-CQA-125-2,2.13
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-126-1,sentence2phrase.test-CQA-126-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-127-1,sentence2phrase.test-CQA-127-2,0.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-128-1,sentence2phrase.test-CQA-128-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-129-1,sentence2phrase.test-CQA-129-2,0.17
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-130-1,sentence2phrase.test-CQA-130-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-131-1,sentence2phrase.test-CQA-131-2,0.58
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-132-1,sentence2phrase.test-CQA-132-2,0.17
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-133-1,sentence2phrase.test-CQA-133-2,3.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-134-1,sentence2phrase.test-CQA-134-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-135-1,sentence2phrase.test-CQA-135-2,1.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-136-1,sentence2phrase.test-CQA-136-2,2.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-137-1,sentence2phrase.test-CQA-137-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-138-1,sentence2phrase.test-CQA-138-2,3.83
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-139-1,sentence2phrase.test-CQA-139-2,2.58
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-140-1,sentence2phrase.test-CQA-140-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-141-1,sentence2phrase.test-CQA-141-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-142-1,sentence2phrase.test-CQA-142-2,1.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-143-1,sentence2phrase.test-CQA-143-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-144-1,sentence2phrase.test-CQA-144-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-145-1,sentence2phrase.test-CQA-145-2,3.83
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-146-1,sentence2phrase.test-CQA-146-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-147-1,sentence2phrase.test-CQA-147-2,0.17
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-148-1,sentence2phrase.test-CQA-148-2,2.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-149-1,sentence2phrase.test-CQA-149-2,1.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-150-1,sentence2phrase.test-CQA-150-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-151-1,sentence2phrase.test-CQA-151-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-152-1,sentence2phrase.test-CQA-152-2,0.13
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-153-1,sentence2phrase.test-CQA-153-2,3.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-154-1,sentence2phrase.test-CQA-154-2,2.92
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-155-1,sentence2phrase.test-CQA-155-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-156-1,sentence2phrase.test-CQA-156-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-157-1,sentence2phrase.test-CQA-157-2,0.83
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-158-1,sentence2phrase.test-CQA-158-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-159-1,sentence2phrase.test-CQA-159-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-160-1,sentence2phrase.test-CQA-160-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-CQA-161-1,sentence2phrase.test-CQA-161-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-162-1,sentence2phrase.test-Idiomatic-162-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-163-1,sentence2phrase.test-Idiomatic-163-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-164-1,sentence2phrase.test-Idiomatic-164-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-165-1,sentence2phrase.test-Idiomatic-165-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-166-1,sentence2phrase.test-Idiomatic-166-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-167-1,sentence2phrase.test-Idiomatic-167-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-168-1,sentence2phrase.test-Idiomatic-168-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-169-1,sentence2phrase.test-Idiomatic-169-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-170-1,sentence2phrase.test-Idiomatic-170-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-171-1,sentence2phrase.test-Idiomatic-171-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-172-1,sentence2phrase.test-Idiomatic-172-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-173-1,sentence2phrase.test-Idiomatic-173-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-174-1,sentence2phrase.test-Idiomatic-174-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-175-1,sentence2phrase.test-Idiomatic-175-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-176-1,sentence2phrase.test-Idiomatic-176-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-177-1,sentence2phrase.test-Idiomatic-177-2,1.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-178-1,sentence2phrase.test-Idiomatic-178-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-179-1,sentence2phrase.test-Idiomatic-179-2,3.88
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-180-1,sentence2phrase.test-Idiomatic-180-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-181-1,sentence2phrase.test-Idiomatic-181-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-182-1,sentence2phrase.test-Idiomatic-182-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-183-1,sentence2phrase.test-Idiomatic-183-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-184-1,sentence2phrase.test-Idiomatic-184-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-185-1,sentence2phrase.test-Idiomatic-185-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-186-1,sentence2phrase.test-Idiomatic-186-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-187-1,sentence2phrase.test-Idiomatic-187-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-188-1,sentence2phrase.test-Idiomatic-188-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-189-1,sentence2phrase.test-Idiomatic-189-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-190-1,sentence2phrase.test-Idiomatic-190-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-191-1,sentence2phrase.test-Idiomatic-191-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-192-1,sentence2phrase.test-Idiomatic-192-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-193-1,sentence2phrase.test-Idiomatic-193-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-194-1,sentence2phrase.test-Idiomatic-194-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-195-1,sentence2phrase.test-Idiomatic-195-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-196-1,sentence2phrase.test-Idiomatic-196-2,2.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-197-1,sentence2phrase.test-Idiomatic-197-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-198-1,sentence2phrase.test-Idiomatic-198-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-199-1,sentence2phrase.test-Idiomatic-199-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-200-1,sentence2phrase.test-Idiomatic-200-2,0.58
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-201-1,sentence2phrase.test-Idiomatic-201-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-202-1,sentence2phrase.test-Idiomatic-202-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-203-1,sentence2phrase.test-Idiomatic-203-2,3.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-204-1,sentence2phrase.test-Idiomatic-204-2,3.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-205-1,sentence2phrase.test-Idiomatic-205-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-206-1,sentence2phrase.test-Idiomatic-206-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-207-1,sentence2phrase.test-Idiomatic-207-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-208-1,sentence2phrase.test-Idiomatic-208-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-209-1,sentence2phrase.test-Idiomatic-209-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-210-1,sentence2phrase.test-Idiomatic-210-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-211-1,sentence2phrase.test-Idiomatic-211-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-212-1,sentence2phrase.test-Idiomatic-212-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-213-1,sentence2phrase.test-Idiomatic-213-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-214-1,sentence2phrase.test-Idiomatic-214-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-215-1,sentence2phrase.test-Idiomatic-215-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-216-1,sentence2phrase.test-Idiomatic-216-2,2.88
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-217-1,sentence2phrase.test-Idiomatic-217-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-218-1,sentence2phrase.test-Idiomatic-218-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-219-1,sentence2phrase.test-Idiomatic-219-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-220-1,sentence2phrase.test-Idiomatic-220-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-221-1,sentence2phrase.test-Idiomatic-221-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-222-1,sentence2phrase.test-Idiomatic-222-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-223-1,sentence2phrase.test-Idiomatic-223-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Idiomatic-224-1,sentence2phrase.test-Idiomatic-224-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-225-1,sentence2phrase.test-Slang-225-2,1.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-226-1,sentence2phrase.test-Slang-226-2,0.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-227-1,sentence2phrase.test-Slang-227-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-228-1,sentence2phrase.test-Slang-228-2,0.13
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-229-1,sentence2phrase.test-Slang-229-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-230-1,sentence2phrase.test-Slang-230-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-231-1,sentence2phrase.test-Slang-231-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-232-1,sentence2phrase.test-Slang-232-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-233-1,sentence2phrase.test-Slang-233-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-234-1,sentence2phrase.test-Slang-234-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-235-1,sentence2phrase.test-Slang-235-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-236-1,sentence2phrase.test-Slang-236-2,3.88
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-237-1,sentence2phrase.test-Slang-237-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-238-1,sentence2phrase.test-Slang-238-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-239-1,sentence2phrase.test-Slang-239-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-240-1,sentence2phrase.test-Slang-240-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-241-1,sentence2phrase.test-Slang-241-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-242-1,sentence2phrase.test-Slang-242-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-243-1,sentence2phrase.test-Slang-243-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-244-1,sentence2phrase.test-Slang-244-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-245-1,sentence2phrase.test-Slang-245-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-246-1,sentence2phrase.test-Slang-246-2,1.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-247-1,sentence2phrase.test-Slang-247-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-248-1,sentence2phrase.test-Slang-248-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-249-1,sentence2phrase.test-Slang-249-2,2.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-250-1,sentence2phrase.test-Slang-250-2,1.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-251-1,sentence2phrase.test-Slang-251-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-252-1,sentence2phrase.test-Slang-252-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-253-1,sentence2phrase.test-Slang-253-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-254-1,sentence2phrase.test-Slang-254-2,4.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-255-1,sentence2phrase.test-Slang-255-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-256-1,sentence2phrase.test-Slang-256-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-257-1,sentence2phrase.test-Slang-257-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-258-1,sentence2phrase.test-Slang-258-2,3.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-259-1,sentence2phrase.test-Slang-259-2,3.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-260-1,sentence2phrase.test-Slang-260-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-261-1,sentence2phrase.test-Slang-261-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-262-1,sentence2phrase.test-Slang-262-2,0.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-263-1,sentence2phrase.test-Slang-263-2,2.25
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-264-1,sentence2phrase.test-Slang-264-2,2.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-265-1,sentence2phrase.test-Slang-265-2,3.50
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-266-1,sentence2phrase.test-Slang-266-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-267-1,sentence2phrase.test-Slang-267-2,2.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-268-1,sentence2phrase.test-Slang-268-2,2.75
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-269-1,sentence2phrase.test-Slang-269-2,3.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-270-1,sentence2phrase.test-Slang-270-2,1.00
data/test/sentence2phrase.test.input.tsv,sentence2phrase.test-Slang-271-1,sentence2phrase.test-Slang-271-2,3.88
