file,concept1,concept2,value
input-data/sick_annotated.txt,3462-num-1,3462-num-2,4.5
input-data/sick_annotated.txt,3463-num-1,3463-num-2,3.8
input-data/sick_annotated.txt,3466-num-1,3466-num-2,4.5
input-data/sick_annotated.txt,3470-num-1,3470-num-2,1.5
input-data/sick_annotated.txt,3471-num-1,3471-num-2,5
input-data/sick_annotated.txt,3472-num-1,3472-num-2,3.5
input-data/sick_annotated.txt,3473-num-1,3473-num-2,3.45
input-data/sick_annotated.txt,3474-num-1,3474-num-2,1.7
input-data/sick_annotated.txt,3475-num-1,3475-num-2,2.4
input-data/sick_annotated.txt,3476-num-1,3476-num-2,1.5
input-data/sick_annotated.txt,3477-num-1,3477-num-2,1.1
input-data/sick_annotated.txt,3478-num-1,3478-num-2,2.1
input-data/sick_annotated.txt,3479-num-1,3479-num-2,2.6
input-data/sick_annotated.txt,3480-num-1,3480-num-2,4.8
input-data/sick_annotated.txt,3481-num-1,3481-num-2,3.3
input-data/sick_annotated.txt,3482-num-1,3482-num-2,3.2
input-data/sick_annotated.txt,3483-num-1,3483-num-2,4.8
input-data/sick_annotated.txt,3484-num-1,3484-num-2,3.7
input-data/sick_annotated.txt,3485-num-1,3485-num-2,4.1
input-data/sick_annotated.txt,3486-num-1,3486-num-2,4
input-data/sick_annotated.txt,3487-num-1,3487-num-2,3
input-data/sick_annotated.txt,3488-num-1,3488-num-2,3.8
input-data/sick_annotated.txt,3489-num-1,3489-num-2,3.8
input-data/sick_annotated.txt,3490-num-1,3490-num-2,3.9
input-data/sick_annotated.txt,3491-num-1,3491-num-2,2.9
input-data/sick_annotated.txt,3492-num-1,3492-num-2,4
input-data/sick_annotated.txt,3493-num-1,3493-num-2,5
input-data/sick_annotated.txt,3497-num-1,3497-num-2,3.9
input-data/sick_annotated.txt,3498-num-1,3498-num-2,3.835
input-data/sick_annotated.txt,3499-num-1,3499-num-2,2.6
input-data/sick_annotated.txt,3500-num-1,3500-num-2,3
input-data/sick_annotated.txt,3501-num-1,3501-num-2,4.8
input-data/sick_annotated.txt,3502-num-1,3502-num-2,4.4
input-data/sick_annotated.txt,3504-num-1,3504-num-2,4.4
input-data/sick_annotated.txt,3505-num-1,3505-num-2,3.6
input-data/sick_annotated.txt,3506-num-1,3506-num-2,4.9
input-data/sick_annotated.txt,3507-num-1,3507-num-2,3
input-data/sick_annotated.txt,3508-num-1,3508-num-2,4.8
input-data/sick_annotated.txt,3509-num-1,3509-num-2,2.9
input-data/sick_annotated.txt,3510-num-1,3510-num-2,4.6
input-data/sick_annotated.txt,3511-num-1,3511-num-2,3.6
input-data/sick_annotated.txt,3512-num-1,3512-num-2,4.8
input-data/sick_annotated.txt,3513-num-1,3513-num-2,4.9
input-data/sick_annotated.txt,3514-num-1,3514-num-2,2.9
input-data/sick_annotated.txt,3515-num-1,3515-num-2,4.7
input-data/sick_annotated.txt,3516-num-1,3516-num-2,3.9
input-data/sick_annotated.txt,3517-num-1,3517-num-2,3
input-data/sick_annotated.txt,3518-num-1,3518-num-2,3.3
input-data/sick_annotated.txt,3519-num-1,3519-num-2,3.6
input-data/sick_annotated.txt,3520-num-1,3520-num-2,3.1
input-data/sick_annotated.txt,3521-num-1,3521-num-2,3.5
input-data/sick_annotated.txt,3522-num-1,3522-num-2,4.9
input-data/sick_annotated.txt,3523-num-1,3523-num-2,3.615
input-data/sick_annotated.txt,3524-num-1,3524-num-2,4.9
input-data/sick_annotated.txt,3525-num-1,3525-num-2,3.4
input-data/sick_annotated.txt,3526-num-1,3526-num-2,3.2
input-data/sick_annotated.txt,3527-num-1,3527-num-2,4.6
input-data/sick_annotated.txt,3528-num-1,3528-num-2,3.4
input-data/sick_annotated.txt,3529-num-1,3529-num-2,2.9
input-data/sick_annotated.txt,3530-num-1,3530-num-2,4.8
input-data/sick_annotated.txt,3531-num-1,3531-num-2,3
input-data/sick_annotated.txt,3532-num-1,3532-num-2,4.5
input-data/sick_annotated.txt,3533-num-1,3533-num-2,4.8
input-data/sick_annotated.txt,3534-num-1,3534-num-2,3.8
input-data/sick_annotated.txt,3535-num-1,3535-num-2,2.7
input-data/sick_annotated.txt,3536-num-1,3536-num-2,4.9
input-data/sick_annotated.txt,3537-num-1,3537-num-2,3.7
input-data/sick_annotated.txt,3538-num-1,3538-num-2,4.1
input-data/sick_annotated.txt,3539-num-1,3539-num-2,2.6
input-data/sick_annotated.txt,3540-num-1,3540-num-2,3.915
input-data/sick_annotated.txt,3541-num-1,3541-num-2,4.1
input-data/sick_annotated.txt,3542-num-1,3542-num-2,3
input-data/sick_annotated.txt,3543-num-1,3543-num-2,4
input-data/sick_annotated.txt,3544-num-1,3544-num-2,4.9
input-data/sick_annotated.txt,3545-num-1,3545-num-2,3.1
input-data/sick_annotated.txt,3548-num-1,3548-num-2,2.7
input-data/sick_annotated.txt,3549-num-1,3549-num-2,2.1
input-data/sick_annotated.txt,3550-num-1,3550-num-2,2.1
input-data/sick_annotated.txt,3551-num-1,3551-num-2,2.4
input-data/sick_annotated.txt,3552-num-1,3552-num-2,1.9
input-data/sick_annotated.txt,3553-num-1,3553-num-2,4.6
input-data/sick_annotated.txt,3554-num-1,3554-num-2,4.2
input-data/sick_annotated.txt,3555-num-1,3555-num-2,4.6
input-data/sick_annotated.txt,3556-num-1,3556-num-2,2.9
input-data/sick_annotated.txt,3557-num-1,3557-num-2,3.1
input-data/sick_annotated.txt,3558-num-1,3558-num-2,4.1
input-data/sick_annotated.txt,3559-num-1,3559-num-2,2.6
input-data/sick_annotated.txt,3560-num-1,3560-num-2,3.1
input-data/sick_annotated.txt,3561-num-1,3561-num-2,4.45
input-data/sick_annotated.txt,3562-num-1,3562-num-2,4.2
input-data/sick_annotated.txt,3563-num-1,3563-num-2,4.4
input-data/sick_annotated.txt,3564-num-1,3564-num-2,4.7
input-data/sick_annotated.txt,3565-num-1,3565-num-2,3.7
input-data/sick_annotated.txt,3566-num-1,3566-num-2,3.085
input-data/sick_annotated.txt,3567-num-1,3567-num-2,4.6
input-data/sick_annotated.txt,3568-num-1,3568-num-2,4
input-data/sick_annotated.txt,3569-num-1,3569-num-2,4.9
input-data/sick_annotated.txt,3570-num-1,3570-num-2,3.5
input-data/sick_annotated.txt,3571-num-1,3571-num-2,4.5
input-data/sick_annotated.txt,3572-num-1,3572-num-2,4.2
input-data/sick_annotated.txt,3573-num-1,3573-num-2,2.8
input-data/sick_annotated.txt,3574-num-1,3574-num-2,4.4
input-data/sick_annotated.txt,3575-num-1,3575-num-2,4.8
input-data/sick_annotated.txt,3576-num-1,3576-num-2,3.9
input-data/sick_annotated.txt,3577-num-1,3577-num-2,4.5
input-data/sick_annotated.txt,3578-num-1,3578-num-2,4
input-data/sick_annotated.txt,3579-num-1,3579-num-2,3.2
input-data/sick_annotated.txt,3580-num-1,3580-num-2,3.1
input-data/sick_annotated.txt,3581-num-1,3581-num-2,2.4
input-data/sick_annotated.txt,3582-num-1,3582-num-2,2.5
input-data/sick_annotated.txt,3583-num-1,3583-num-2,3.035
input-data/sick_annotated.txt,3584-num-1,3584-num-2,4.9
input-data/sick_annotated.txt,3585-num-1,3585-num-2,4.3
input-data/sick_annotated.txt,3586-num-1,3586-num-2,4.6
input-data/sick_annotated.txt,3587-num-1,3587-num-2,3.5
input-data/sick_annotated.txt,3588-num-1,3588-num-2,4.7
input-data/sick_annotated.txt,3589-num-1,3589-num-2,3.385
input-data/sick_annotated.txt,3590-num-1,3590-num-2,4.8
input-data/sick_annotated.txt,3591-num-1,3591-num-2,4.5
input-data/sick_annotated.txt,3592-num-1,3592-num-2,4.8
input-data/sick_annotated.txt,3593-num-1,3593-num-2,4.5
input-data/sick_annotated.txt,3594-num-1,3594-num-2,2.8
input-data/sick_annotated.txt,3595-num-1,3595-num-2,4.9
input-data/sick_annotated.txt,3596-num-1,3596-num-2,4.1
input-data/sick_annotated.txt,3597-num-1,3597-num-2,2.8
input-data/sick_annotated.txt,3598-num-1,3598-num-2,4.3
input-data/sick_annotated.txt,3599-num-1,3599-num-2,3.8
input-data/sick_annotated.txt,3600-num-1,3600-num-2,4.1
input-data/sick_annotated.txt,3601-num-1,3601-num-2,4.3
input-data/sick_annotated.txt,3602-num-1,3602-num-2,2.3
input-data/sick_annotated.txt,3603-num-1,3603-num-2,4.3
input-data/sick_annotated.txt,3605-num-1,3605-num-2,3.4
input-data/sick_annotated.txt,3606-num-1,3606-num-2,4.9
input-data/sick_annotated.txt,3607-num-1,3607-num-2,3
input-data/sick_annotated.txt,3608-num-1,3608-num-2,3.1
input-data/sick_annotated.txt,3609-num-1,3609-num-2,3.1
input-data/sick_annotated.txt,3610-num-1,3610-num-2,2.6
input-data/sick_annotated.txt,3611-num-1,3611-num-2,3.4
input-data/sick_annotated.txt,3612-num-1,3612-num-2,2.5
input-data/sick_annotated.txt,3613-num-1,3613-num-2,2.2
input-data/sick_annotated.txt,3614-num-1,3614-num-2,2.6
input-data/sick_annotated.txt,3615-num-1,3615-num-2,4.9
input-data/sick_annotated.txt,3616-num-1,3616-num-2,3.5
input-data/sick_annotated.txt,3617-num-1,3617-num-2,4.5
input-data/sick_annotated.txt,3618-num-1,3618-num-2,3.1
input-data/sick_annotated.txt,3619-num-1,3619-num-2,4.3
input-data/sick_annotated.txt,3620-num-1,3620-num-2,3.8
input-data/sick_annotated.txt,3621-num-1,3621-num-2,4.1
input-data/sick_annotated.txt,3622-num-1,3622-num-2,3.9
input-data/sick_annotated.txt,3623-num-1,3623-num-2,4.3
input-data/sick_annotated.txt,3624-num-1,3624-num-2,4.5
input-data/sick_annotated.txt,3625-num-1,3625-num-2,3.4
input-data/sick_annotated.txt,3626-num-1,3626-num-2,4.7
input-data/sick_annotated.txt,3627-num-1,3627-num-2,3.2
input-data/sick_annotated.txt,3628-num-1,3628-num-2,3.535
input-data/sick_annotated.txt,3629-num-1,3629-num-2,4.6
input-data/sick_annotated.txt,3630-num-1,3630-num-2,3.5
input-data/sick_annotated.txt,3631-num-1,3631-num-2,2.6
input-data/sick_annotated.txt,3632-num-1,3632-num-2,4.2
input-data/sick_annotated.txt,3633-num-1,3633-num-2,3.8
input-data/sick_annotated.txt,3634-num-1,3634-num-2,4.4
input-data/sick_annotated.txt,3635-num-1,3635-num-2,4.7
input-data/sick_annotated.txt,3636-num-1,3636-num-2,2.1
input-data/sick_annotated.txt,3637-num-1,3637-num-2,5
input-data/sick_annotated.txt,3638-num-1,3638-num-2,3.6
input-data/sick_annotated.txt,3639-num-1,3639-num-2,3.5
input-data/sick_annotated.txt,3640-num-1,3640-num-2,3.6
input-data/sick_annotated.txt,3641-num-1,3641-num-2,4.2
input-data/sick_annotated.txt,3642-num-1,3642-num-2,3.2
input-data/sick_annotated.txt,3643-num-1,3643-num-2,3.5
input-data/sick_annotated.txt,3644-num-1,3644-num-2,4.3
input-data/sick_annotated.txt,3645-num-1,3645-num-2,3.6
input-data/sick_annotated.txt,3646-num-1,3646-num-2,2.9
input-data/sick_annotated.txt,3647-num-1,3647-num-2,5
input-data/sick_annotated.txt,3648-num-1,3648-num-2,4
input-data/sick_annotated.txt,3649-num-1,3649-num-2,3.7
input-data/sick_annotated.txt,3650-num-1,3650-num-2,4
input-data/sick_annotated.txt,3651-num-1,3651-num-2,2.9
input-data/sick_annotated.txt,3652-num-1,3652-num-2,3.285
input-data/sick_annotated.txt,3653-num-1,3653-num-2,3.7
input-data/sick_annotated.txt,3654-num-1,3654-num-2,2.9
input-data/sick_annotated.txt,3655-num-1,3655-num-2,3.5
input-data/sick_annotated.txt,3656-num-1,3656-num-2,3.3
input-data/sick_annotated.txt,3657-num-1,3657-num-2,5
input-data/sick_annotated.txt,3658-num-1,3658-num-2,3.5
input-data/sick_annotated.txt,3659-num-1,3659-num-2,4.8
input-data/sick_annotated.txt,3660-num-1,3660-num-2,3.8
input-data/sick_annotated.txt,3661-num-1,3661-num-2,2.7
input-data/sick_annotated.txt,3662-num-1,3662-num-2,1.8
input-data/sick_annotated.txt,3663-num-1,3663-num-2,2.4
input-data/sick_annotated.txt,3664-num-1,3664-num-2,2.6
input-data/sick_annotated.txt,3665-num-1,3665-num-2,2.3
input-data/sick_annotated.txt,3666-num-1,3666-num-2,4.9
input-data/sick_annotated.txt,3667-num-1,3667-num-2,3.1
input-data/sick_annotated.txt,3668-num-1,3668-num-2,5
input-data/sick_annotated.txt,3669-num-1,3669-num-2,3.5
input-data/sick_annotated.txt,3670-num-1,3670-num-2,4.9
input-data/sick_annotated.txt,3671-num-1,3671-num-2,2.3
input-data/sick_annotated.txt,3672-num-1,3672-num-2,2.7
input-data/sick_annotated.txt,3673-num-1,3673-num-2,2.5
input-data/sick_annotated.txt,3674-num-1,3674-num-2,2.7
input-data/sick_annotated.txt,3675-num-1,3675-num-2,2
input-data/sick_annotated.txt,3676-num-1,3676-num-2,3.6
input-data/sick_annotated.txt,3677-num-1,3677-num-2,4.6
input-data/sick_annotated.txt,3678-num-1,3678-num-2,2.5
input-data/sick_annotated.txt,3679-num-1,3679-num-2,4.8
input-data/sick_annotated.txt,3680-num-1,3680-num-2,3.7
input-data/sick_annotated.txt,3681-num-1,3681-num-2,4.6
input-data/sick_annotated.txt,3682-num-1,3682-num-2,3.9
input-data/sick_annotated.txt,3683-num-1,3683-num-2,3.8
input-data/sick_annotated.txt,3684-num-1,3684-num-2,3.9
input-data/sick_annotated.txt,3685-num-1,3685-num-2,3.8
input-data/sick_annotated.txt,3686-num-1,3686-num-2,1.3
input-data/sick_annotated.txt,3687-num-1,3687-num-2,3.9
input-data/sick_annotated.txt,3688-num-1,3688-num-2,4.8
input-data/sick_annotated.txt,3689-num-1,3689-num-2,4.4
input-data/sick_annotated.txt,3690-num-1,3690-num-2,3.9
input-data/sick_annotated.txt,3691-num-1,3691-num-2,4.6
input-data/sick_annotated.txt,3692-num-1,3692-num-2,3.6
input-data/sick_annotated.txt,3693-num-1,3693-num-2,4.5
input-data/sick_annotated.txt,3694-num-1,3694-num-2,3.1
input-data/sick_annotated.txt,3695-num-1,3695-num-2,4.9
input-data/sick_annotated.txt,3696-num-1,3696-num-2,4
input-data/sick_annotated.txt,3697-num-1,3697-num-2,2.7
input-data/sick_annotated.txt,3698-num-1,3698-num-2,5
input-data/sick_annotated.txt,3699-num-1,3699-num-2,5
input-data/sick_annotated.txt,3700-num-1,3700-num-2,3.6
input-data/sick_annotated.txt,3701-num-1,3701-num-2,4.8
input-data/sick_annotated.txt,3702-num-1,3702-num-2,2.915
input-data/sick_annotated.txt,3703-num-1,3703-num-2,4.3
input-data/sick_annotated.txt,3704-num-1,3704-num-2,3
input-data/sick_annotated.txt,3705-num-1,3705-num-2,4.2
input-data/sick_annotated.txt,3706-num-1,3706-num-2,3.6
input-data/sick_annotated.txt,3707-num-1,3707-num-2,4.5
input-data/sick_annotated.txt,3710-num-1,3710-num-2,4.8
input-data/sick_annotated.txt,3711-num-1,3711-num-2,3.8
input-data/sick_annotated.txt,3714-num-1,3714-num-2,3.6
input-data/sick_annotated.txt,3715-num-1,3715-num-2,3.2
input-data/sick_annotated.txt,3716-num-1,3716-num-2,4.6
input-data/sick_annotated.txt,3717-num-1,3717-num-2,3.1
input-data/sick_annotated.txt,3719-num-1,3719-num-2,4.9
input-data/sick_annotated.txt,3720-num-1,3720-num-2,4
input-data/sick_annotated.txt,3721-num-1,3721-num-2,4.9
input-data/sick_annotated.txt,3722-num-1,3722-num-2,3.9
input-data/sick_annotated.txt,3723-num-1,3723-num-2,3.7
input-data/sick_annotated.txt,3724-num-1,3724-num-2,3
input-data/sick_annotated.txt,3725-num-1,3725-num-2,4.3
input-data/sick_annotated.txt,3726-num-1,3726-num-2,3.1
input-data/sick_annotated.txt,3727-num-1,3727-num-2,4
input-data/sick_annotated.txt,3728-num-1,3728-num-2,4.1
input-data/sick_annotated.txt,3729-num-1,3729-num-2,4.1
input-data/sick_annotated.txt,3730-num-1,3730-num-2,3.9
input-data/sick_annotated.txt,3731-num-1,3731-num-2,4.8
input-data/sick_annotated.txt,3732-num-1,3732-num-2,3.4
input-data/sick_annotated.txt,3733-num-1,3733-num-2,4.3
input-data/sick_annotated.txt,3734-num-1,3734-num-2,3.5
input-data/sick_annotated.txt,3735-num-1,3735-num-2,3.1
input-data/sick_annotated.txt,3736-num-1,3736-num-2,3.4
input-data/sick_annotated.txt,3737-num-1,3737-num-2,3.5
input-data/sick_annotated.txt,3738-num-1,3738-num-2,3.2
input-data/sick_annotated.txt,3739-num-1,3739-num-2,3.165
input-data/sick_annotated.txt,3740-num-1,3740-num-2,3.5
input-data/sick_annotated.txt,3741-num-1,3741-num-2,4.5
input-data/sick_annotated.txt,3742-num-1,3742-num-2,3.9
input-data/sick_annotated.txt,3743-num-1,3743-num-2,4.7
input-data/sick_annotated.txt,3744-num-1,3744-num-2,3.7
input-data/sick_annotated.txt,3745-num-1,3745-num-2,3.2
input-data/sick_annotated.txt,3746-num-1,3746-num-2,3.4
input-data/sick_annotated.txt,3747-num-1,3747-num-2,3.2
input-data/sick_annotated.txt,3748-num-1,3748-num-2,2.7
input-data/sick_annotated.txt,3749-num-1,3749-num-2,3.6
input-data/sick_annotated.txt,3750-num-1,3750-num-2,4.2
input-data/sick_annotated.txt,3751-num-1,3751-num-2,3.6
input-data/sick_annotated.txt,3752-num-1,3752-num-2,5
input-data/sick_annotated.txt,3753-num-1,3753-num-2,3.3
input-data/sick_annotated.txt,3754-num-1,3754-num-2,4.5
input-data/sick_annotated.txt,3755-num-1,3755-num-2,3.2
input-data/sick_annotated.txt,3756-num-1,3756-num-2,4.8
input-data/sick_annotated.txt,3757-num-1,3757-num-2,3.4
input-data/sick_annotated.txt,3758-num-1,3758-num-2,4.5
input-data/sick_annotated.txt,3761-num-1,3761-num-2,4.9
input-data/sick_annotated.txt,3762-num-1,3762-num-2,2.7
input-data/sick_annotated.txt,3763-num-1,3763-num-2,5
input-data/sick_annotated.txt,3765-num-1,3765-num-2,4.4
input-data/sick_annotated.txt,3766-num-1,3766-num-2,3.4
input-data/sick_annotated.txt,3768-num-1,3768-num-2,4.9
input-data/sick_annotated.txt,3769-num-1,3769-num-2,3.3
input-data/sick_annotated.txt,3770-num-1,3770-num-2,4.4
input-data/sick_annotated.txt,3771-num-1,3771-num-2,3.7
input-data/sick_annotated.txt,3772-num-1,3772-num-2,4.9
input-data/sick_annotated.txt,3773-num-1,3773-num-2,3.7
input-data/sick_annotated.txt,3774-num-1,3774-num-2,4.7
input-data/sick_annotated.txt,3775-num-1,3775-num-2,3.6
input-data/sick_annotated.txt,3776-num-1,3776-num-2,4.6
input-data/sick_annotated.txt,3777-num-1,3777-num-2,4.9
input-data/sick_annotated.txt,3778-num-1,3778-num-2,2.8
input-data/sick_annotated.txt,3779-num-1,3779-num-2,3.6
input-data/sick_annotated.txt,3780-num-1,3780-num-2,4.5
input-data/sick_annotated.txt,3781-num-1,3781-num-2,3.6
input-data/sick_annotated.txt,3782-num-1,3782-num-2,2.8
input-data/sick_annotated.txt,3783-num-1,3783-num-2,3.7
input-data/sick_annotated.txt,3784-num-1,3784-num-2,1.9
input-data/sick_annotated.txt,3785-num-1,3785-num-2,3.1
input-data/sick_annotated.txt,3786-num-1,3786-num-2,4
input-data/sick_annotated.txt,3787-num-1,3787-num-2,2.3
input-data/sick_annotated.txt,3788-num-1,3788-num-2,3
input-data/sick_annotated.txt,3789-num-1,3789-num-2,3.4
input-data/sick_annotated.txt,3790-num-1,3790-num-2,5
input-data/sick_annotated.txt,3791-num-1,3791-num-2,3.6
input-data/sick_annotated.txt,3792-num-1,3792-num-2,4.8
input-data/sick_annotated.txt,3793-num-1,3793-num-2,4.2
input-data/sick_annotated.txt,3794-num-1,3794-num-2,3.2
input-data/sick_annotated.txt,3795-num-1,3795-num-2,4.6
input-data/sick_annotated.txt,3796-num-1,3796-num-2,3.8
input-data/sick_annotated.txt,3797-num-1,3797-num-2,3.9
input-data/sick_annotated.txt,3798-num-1,3798-num-2,4.665
input-data/sick_annotated.txt,3799-num-1,3799-num-2,2.7
input-data/sick_annotated.txt,3800-num-1,3800-num-2,4.7
input-data/sick_annotated.txt,3801-num-1,3801-num-2,5
input-data/sick_annotated.txt,3802-num-1,3802-num-2,3.7
input-data/sick_annotated.txt,3803-num-1,3803-num-2,3.8
input-data/sick_annotated.txt,3804-num-1,3804-num-2,4.3
input-data/sick_annotated.txt,3805-num-1,3805-num-2,3
input-data/sick_annotated.txt,3806-num-1,3806-num-2,4.3
input-data/sick_annotated.txt,3807-num-1,3807-num-2,2.3
input-data/sick_annotated.txt,3808-num-1,3808-num-2,2.25
input-data/sick_annotated.txt,3809-num-1,3809-num-2,2.9
input-data/sick_annotated.txt,3810-num-1,3810-num-2,2.4
input-data/sick_annotated.txt,3811-num-1,3811-num-2,2.7
input-data/sick_annotated.txt,3812-num-1,3812-num-2,4.8
input-data/sick_annotated.txt,3813-num-1,3813-num-2,3.2
input-data/sick_annotated.txt,3814-num-1,3814-num-2,3
input-data/sick_annotated.txt,3815-num-1,3815-num-2,5
input-data/sick_annotated.txt,3816-num-1,3816-num-2,4.2
input-data/sick_annotated.txt,3817-num-1,3817-num-2,4.9
input-data/sick_annotated.txt,3818-num-1,3818-num-2,3.3
input-data/sick_annotated.txt,3819-num-1,3819-num-2,4.4
input-data/sick_annotated.txt,3820-num-1,3820-num-2,3.2
input-data/sick_annotated.txt,3821-num-1,3821-num-2,3
input-data/sick_annotated.txt,3822-num-1,3822-num-2,4.4
input-data/sick_annotated.txt,3823-num-1,3823-num-2,4.3
input-data/sick_annotated.txt,3824-num-1,3824-num-2,4
input-data/sick_annotated.txt,3825-num-1,3825-num-2,5
input-data/sick_annotated.txt,3826-num-1,3826-num-2,3.5
input-data/sick_annotated.txt,3827-num-1,3827-num-2,4.9
input-data/sick_annotated.txt,3828-num-1,3828-num-2,3.7
input-data/sick_annotated.txt,3829-num-1,3829-num-2,4.8
input-data/sick_annotated.txt,3830-num-1,3830-num-2,3.4
input-data/sick_annotated.txt,3831-num-1,3831-num-2,4.9
input-data/sick_annotated.txt,3832-num-1,3832-num-2,4.8
input-data/sick_annotated.txt,3833-num-1,3833-num-2,3.9
input-data/sick_annotated.txt,3834-num-1,3834-num-2,4.4
input-data/sick_annotated.txt,3835-num-1,3835-num-2,3.2
input-data/sick_annotated.txt,3836-num-1,3836-num-2,4.6
input-data/sick_annotated.txt,3837-num-1,3837-num-2,4.4
input-data/sick_annotated.txt,3838-num-1,3838-num-2,3.8
input-data/sick_annotated.txt,3839-num-1,3839-num-2,4.7
input-data/sick_annotated.txt,3840-num-1,3840-num-2,4.3
input-data/sick_annotated.txt,3841-num-1,3841-num-2,4
input-data/sick_annotated.txt,3842-num-1,3842-num-2,4.3
input-data/sick_annotated.txt,3843-num-1,3843-num-2,4.5
input-data/sick_annotated.txt,3844-num-1,3844-num-2,3.6
input-data/sick_annotated.txt,3845-num-1,3845-num-2,3.3
input-data/sick_annotated.txt,3846-num-1,3846-num-2,5
input-data/sick_annotated.txt,3847-num-1,3847-num-2,3.9
input-data/sick_annotated.txt,3848-num-1,3848-num-2,4.3
input-data/sick_annotated.txt,3849-num-1,3849-num-2,3
